"card_id","card_code","slug","command","card_slug","ancien_card_id","allocation","graine"
"9ad8e7c5-aa64-5b85-b908-ff10ef675cf3","RCIA-C-001382","vinylfigure","/vinylfigure","figurine-vinyle","","uuid5_brouillon_hors_kit","raccourcia:brouillon:vinylfigure"
"29d25f28-b075-51e9-93e2-3a52c2431d41","RCIA-C-001383","wallcolor","/wallcolor","couleur-murale","","uuid5_brouillon_hors_kit","raccourcia:brouillon:wallcolor"
"ccfacb2c-39f3-5a65-b674-ffeac70da37d","RCIA-C-001384","wardrobeboard","/wardrobeboard","planche-de-garde-robe","","uuid5_brouillon_hors_kit","raccourcia:brouillon:wardrobeboard"
"35ba4295-3101-536d-b038-8545c3d6b8d3","RCIA-C-001385","watereffect","/watereffect","sculpture-d-eau","","uuid5_brouillon_hors_kit","raccourcia:brouillon:watereffect"
"7faa1025-e38c-578d-9eec-76a47e9efb72","RCIA-C-001386","weatherchange","/weatherchange","changer-la-meteo","","uuid5_brouillon_hors_kit","raccourcia:brouillon:weatherchange"
"453ca59e-7162-53ca-846d-206f3a9a6db6","RCIA-C-001387","webhero","/webhero","hero-de-site","","uuid5_brouillon_hors_kit","raccourcia:brouillon:webhero"
"305ba607-025c-557a-acfd-534135993610","RCIA-C-001388","windowdisplay","/windowdisplay","vitrine-commerciale","","uuid5_brouillon_hors_kit","raccourcia:brouillon:windowdisplay"
"759e9495-0578-5cad-82a3-06da7eb7af13","RCIA-C-001389","wireframe","/wireframe","vue-filaire","img-wireframe","uuid5_brouillon_hors_kit","raccourcia:brouillon:wireframe"
"3de789cf-0030-5354-8bfa-e45a3446472b","RCIA-C-001390","wiringroute","/wiringroute","parcours-de-cablage","","uuid5_brouillon_hors_kit","raccourcia:brouillon:wiringroute"
"1a57636f-3b54-5861-acec-dbdceabdb134","RCIA-C-001391","prdreview","/specification","rediger-une-specification","","uuid5_brouillon_hors_kit","raccourcia:brouillon:prdreview"
"8eeb7a6f-b3f6-5daf-96a5-1a92aeb9b063","RCIA-C-001392","unboxing","/unboxing","scenario-de-deballage","mode-unboxing","uuid5_brouillon_hors_kit","raccourcia:brouillon:unboxing"
"fdb82975-9e50-5794-9779-1b2d0ba42603","RCIA-C-001393","mode-idees-de-sorties","/mode-activites","mode-idees-de-sorties","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mode-idees-de-sorties"
"b7c00854-447d-55d4-b1e0-5c2269ad9f9d","RCIA-C-001394","taxprepchecklist","/mode-fiscalite","mode-assistant-fiscal","","uuid5_brouillon_hors_kit","raccourcia:brouillon:taxprepchecklist"
"893e4e1a-92e1-5b5c-ad97-26c274c2eae6","RCIA-C-001395","premortem","/mode-inverse","mode-reflexion-inversee","mode-premortem","uuid5_brouillon_hors_kit","raccourcia:brouillon:premortem"
"c59f967d-ee66-56cc-bdb1-58dea770c388","RCIA-C-001396","mode-photo-quete","/mode-photoquete","mode-photo-quete","","uuid5_brouillon_hors_kit","raccourcia:brouillon:mode-photo-quete"
"6d774b6d-31ba-532b-a095-d07ef32e2da5","RCIA-C-001397","roast-mon-offre","/mode-roast","mode-roast-bienveillant","mode-roast-mon-offre","uuid5_brouillon_hors_kit","raccourcia:brouillon:roast-mon-offre"
"5166246a-2897-5ab2-9435-860299c244de","RCIA-C-001398","shadowwork","/mode-spirituel","mode-coach-spirituel","mode-shadowwork","uuid5_brouillon_hors_kit","raccourcia:brouillon:shadowwork"
"9a49cded-047b-5fb3-a1c9-ac1d72e0476d","RCIA-C-001399","capsulewardrobe","/mode-style","mode-coach-style","mode-capsulewardrobe","uuid5_brouillon_hors_kit","raccourcia:brouillon:capsulewardrobe"
